text,labels
"interessos: tecnologia, aprendre, oficina, negoci. wishlist títols: idees regal, wishlist. wishlist productes: llibre d'arquitectura software, llibre de Kotlin, hub USB-C, ratolí ergonòmic. tags rellevants: software, oficina, programació, setup, tècnic, aprenentatge. descripcions productes: manuals de programació i enginyeria","books_technical,tech_productivity"
"interessos principals: setup gaming, fandom, zara, PC, videojocs. wishlist títols: llista regals, wishlist, idees regal. wishlist productes: dessuadora Playstation, teclat gaming, ratolí gaming, targeta regal, samarreta Zelda, comandament bluetooth, pòster gaming, alfombreta XXL, organitzador. tags rellevants: accessoris, perifèrics. descripcions productes: opcio flexible dins del pressupost, roba i decoració gaming, regal orientatiu per si algu no sap que comprar, accessoris per millorar el setup de joc, m agrada pero no es imprescindible. pressupost orientatiu: 100",gaming_accessories
"interessos: Steam, domòtica, gadgets, informàtica. wishlist títols: idees regal, wishlist. wishlist productes: mini impressora, Hollow Knight Silksong, llum intel·ligent, powerbank, gorra. tags rellevants: videojocs, steam, tech, jocs, accessori. descripcions productes: novetats per consola i PC, jocs que vull que em regalin","gaming_games,tech_gadgets"
"hobbies: música en directe, concerts, festivals. wishlist productes: entrada concert, abonament festival, concert acústic, tassa amistat. tags rellevants: festival, concert. pressupost orientatiu: 40",music_live_events
"hobbies: descans, spa, autocura, desconnexió. wishlist productes: kit autocura, difusor aromes, sals de bany, espelmes aromàtiques, coixí cervical, set skincare. tags rellevants: skincare, relax, descans, sorpresa. pressupost orientatiu: 15","wellbeing_relaxation,wellbeing_selfcare"
"interessos: escapades, rutes, viatjar, road trips. wishlist títols: aniversari, coses que m'agraden. wishlist productes: mapa rascable, motxilla de viatge, adaptador universal. tags rellevants: escapada, travel. descripcions productes: idees per escapades i viatges, accessoris útils per viatjar",outdoor_travel
"hobbies: accessoris, moda. wishlist productes: bossa, cartera, bufanda. tags rellevants: moda, complement, bossa. pressupost orientatiu: 25",fashion_accessories
"interessos principals: piano, guitarra. descripcions wishlist: accessoris per tocar música. wishlist productes: suport guitarra, partitures, afinador, pues guitarra. pressupost orientatiu: 100",music_instruments
"hobbies: cafè, restaurants. wishlist productes: pack gourmet, brunch especial, cafè especialitat, tast de vins, xocolata artesanal. tags rellevants: menjar, cafè, restaurant, tast, delicatessen. pressupost orientatiu: 15","cooking_gourmet,experiences_food"
"interessos principals: gaming, còmic. wishlist títols: wishlist, idees regal. wishlist productes: comandament bluetooth, teclat gaming, manga Berserk, novel·la gràfica, ratolí gaming, còmic Marvel. tags rellevants: còmic, comic, perifèrics. descripcions productes: accessoris per millorar el setup de joc, m agrada pero no es imprescindible. pressupost orientatiu: 40","books_comics,gaming_accessories"
"interessos: restaurants, cafè, gastronomia, menjar, te. wishlist títols: idees regal, llista regals, wishlist. wishlist productes: sopar degustació, classe de cuina, xocolata artesanal, brunch especial, tast de vins, pack gourmet, cafè especialitat. tags rellevants: cafè, tast. descripcions productes: experiències gastronòmiques","cooking_gourmet,experiences_food"
"interessos principals: tecnologia, nedar. wishlist títols: idees regal, wishlist, llista regals. wishlist productes: hub USB-C, pull buoy, casquet de piscina, llum d'escriptori, ratolí ergonòmic. tags rellevants: programació, setup, oficina, natació, productivitat, piscina, amazon. descripcions productes: idees per a l aniversari, material per entrenar natació, accessoris per estudiar o programar, m agrada pero no es imprescindible, accessoris per piscina. pressupost orientatiu: 25",tech_productivity
"interessos principals: nedar, piscina. hobbies: nedar, piscina. interessos: nedar, piscina. wishlist productes: casquet de piscina, ulleres de natació, tovallola microfibra, pull buoy. tags rellevants: aigua, nedar. descripcions productes: accessoris per piscina. pressupost orientatiu: 20",sports_swimming
"interessos principals: fitness, força. hobbies: fitness, força. interessos: fitness, força. wishlist productes: banda elàstica, estoreta ioga, guants de gimnàs, bloc ioga, estoreta fitness, ampolla fitness, detall personalitzat. tags rellevants: força, pilates, gim. descripcions productes: material per entrenar a casa, benestar actiu. pressupost orientatiu: 40","sports_gym,wellbeing_fitness"
"interessos: concerts, tecnologia, música en directe, cinema. wishlist títols: idees regal, cumple, llista regals. wishlist productes: DAC portàtil, barra de so, auriculars bluetooth, altaveu portàtil, llibre pendent. tags rellevants: festival, podcast, auriculars, so. descripcions productes: millorar la qualitat de so","tech_audio,music_live_events"
"interessos principals: salut, pilates. hobbies: salut, pilates. interessos: salut, pilates. wishlist productes: ampolla fitness, bloc ioga, estoreta ioga. tags rellevants: fitness, pilates. descripcions productes: benestar actiu, material per cuidar el cos. pressupost orientatiu: 100",wellbeing_fitness
"interessos principals: llegir, ficció, novel·les, lectura. hobbies: llegir, ficció, novel·les, lectura. interessos: llegir, ficció, novel·les, lectura. wishlist productes: novel·la contemporània, novel·la de ciència ficció, thriller. tags rellevants: lectura, ficció, novel·la, amazon. descripcions productes: llibres pendents de llegir, novel·les recomanades. pressupost orientatiu: 15",books_novels
"interessos principals: rutes, escapades, road trips, viatjar. descripcions wishlist: accessoris útils per viatjar, idees per escapades i viatges. wishlist productes: adaptador universal, motxilla de viatge, mapa rascable. pressupost orientatiu: 25",outdoor_travel
"wishlist productes: jaqueta, bufanda equip, pilota futbol, pack sorpresa, jersei, dessuadora, camisa, pantalons, entrada partit. descripcions wishlist: idees de roba per renovar armari. interessos principals: amics, futbol, equip, sortir, outfits, estil. pressupost orientatiu: 10","sports_team,fashion_clothing"
"wishlist productes: bossa petita, organitzador, suport de mòbil, espelma, cable USB-C, protector de pantalla. descripcions wishlist: llistat provisional amb idees variades, regal orientatiu per si algu no sap que comprar, coses que m agraden pero no se exactament que comprar, accessoris per al telèfon. interessos principals: tecnologia, netflix, nadal, fotografia mòbil. pressupost orientatiu: 100",tech_mobile
"interessos: domòtica, informàtica, casa intel·ligent. wishlist títols: cumple, coses que m'agraden, wishlist. wishlist productes: powerbank, mini impressora, endoll intel·ligent, llum intel·ligent, llibre pendent. tags rellevants: casa, automatització, smart, smart home, domòtica. descripcions productes: automatitzar petites coses de casa, dispositius per a la llar intel·ligent, gadgets útils per al dia a dia","tech_smart_home,tech_gadgets"
"hobbies: casa, netflix, plans, gaming, DIY, cinema, fandom. interessos: casa, netflix, plans, gaming, DIY, cinema, fandom. productes: micròfon USB, DAC portàtil, altaveu portàtil, dessuadora Playstation. tags: . notes: millorar la qualitat de so, material creatiu, eines per dibuixar o fer manualitats, accessoris per escoltar música i podcasts","gaming_merch,tech_audio"
"interessos principals: rutines, benestar. descripcions wishlist: productes d'autocura, rutines de benestar. wishlist productes: kit autocura, set skincare, sals de bany, gorra. pressupost orientatiu: 20",wellbeing_selfcare
"interessos principals: Steam, PC gaming, PC. descripcions wishlist: jocs que vull que em regalin. wishlist productes: joc de PS5, teclat gaming, ratolí gaming, comandament bluetooth, alfombreta XXL, DLC videojoc, tassa amistat. pressupost orientatiu: 50","gaming_games,gaming_accessories"
"interessos principals: gastronomia, menjar, restaurants, cafè, te. descripcions wishlist: productes gourmet. wishlist productes: xocolata artesanal, pack gourmet, oli d'oliva premium. pressupost orientatiu: 30",cooking_gourmet
"hobbies: videojocs, anime, fandom. wishlist productes: figura Marvel, tassa Ghibli, pòster gaming, tassa videojocs, samarreta Zelda, pòster anime, dessuadora Playstation. tags rellevants: anime, gaming, poster, fandom, sèries, samarreta. pressupost orientatiu: 25","gaming_merch,entertainment_merch"
"interessos principals: dibuix, moda. wishlist títols: cumple. wishlist productes: quadern de dibuix, organitzador, aquarel·les, retoladors, kit lettering, detall personalitzat, barret, bossa. tags rellevants: complement, accessori, moda, bossa, manualitats. descripcions productes: complements de moda, eines per dibuixar o fer manualitats. pressupost orientatiu: 25",art_creative
"interessos principals: cuina, menjar, cafè, restaurants. hobbies: cuina, menjar, cafè, restaurants. interessos: cuina, menjar, cafè, restaurants. wishlist productes: xocolata artesanal, pack gourmet, cafè especialitat. tags rellevants: gastronomia, tast, gourmet, delicatessen. descripcions productes: plans relacionats amb menjar. pressupost orientatiu: 75","cooking_gourmet,experiences_food"
"interessos: retro gaming, col·leccionisme, Nintendo, videojocs. wishlist títols: coses que m'agraden. wishlist productes: edició col·leccionista, amiibo, figura de Link, artbook videojoc, mini consola retro. tags rellevants: retro, nintendo, col·lecció. descripcions productes: objectes de col·lecció relacionats amb videojocs",gaming_collectibles
"interessos principals: natura, excursions, camping. descripcions wishlist: material per acampar. wishlist productes: cantimplora, sac de dormir, jaqueta impermeable, botes de muntanya, motxilla trekking, frontal LED, estoreta inflable. pressupost orientatiu: 25","outdoor_hiking,outdoor_camping"
"interessos principals: videojocs, setup gaming. descripcions wishlist: novetats per consola i PC, jocs que vull que em regalin, perifèrics per jugar millor. wishlist productes: comandament bluetooth, DLC videojoc, suport auriculars, teclat gaming, targeta regal Steam, targeta regal. pressupost orientatiu: 20","gaming_games,gaming_accessories"
"interessos: excursions, trekking. wishlist títols: aniversari, idees regal. wishlist productes: botes de muntanya, motxilla trekking, jaqueta impermeable, bastons de senderisme. tags rellevants: senderisme, trekking, zara. descripcions productes: material per fer excursions, equipament per caminar per muntanya",outdoor_hiking
"hobbies: anime, manga. interessos: anime, manga. productes: novel·la gràfica, manga Berserk, caixa sorpresa, bossa petita, còmic Marvel, sessió de cinema, exposició immersiva, entrada museu. tags: cultura, anime, museu, manga. notes: novel·les gràfiques","books_comics,experiences_cultural"
"familia, força, gimnàs. coses que li agraden: banda elàstica, peses 3kg, estoreta fitness, guants de gimnàs. tags rellevants: accessori, gim, fitness, idea. accessoris de gimnàs, producte pendent de revisar, material per entrenar a casa",sports_gym
